source_url,publisher_domain,headline,snippet,date_discovered,publisher_name,date_published,author_name,origin_country,destination_country,deportee_count,deportee_count_is_estimate,deportee_count_low,deportee_count_high,conducting_agency,transport_mode,cse_query
https://www.ice.gov/about-ice/ero,www.ice.gov,Enforcement and Removal Operations | ICE,"Apr 28, 2025 ... ... removal of aliens who are subject to removal or are unlawfully present in the U.S. ... United States. Fugitive Operations facilitates ...",2025-08-30T16:25:46.134510Z,www.ice.gov,2020-03-27T00:00:00,,United States,,28.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/statistics,www.ice.gov,ICE Enforcement and Removal Operations Statistics | ICE,"May 30, 2025 ... U.S. criminal convictions. Pending criminal charges in the United States. No convictions or pending charges but who have broken U.S. immigration ...",2025-08-30T16:25:46.134510Z,www.ice.gov,2025-03-17T00:00:00,,United States,,30.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/remove/removal,www.ice.gov,Removal | ICE,"Mar 6, 2025 ... ERO'S ROBUST REMOVAL PROGRAM REDUCES THE NUMBER OF ILLEGAL ALIEN ABSCONDERS IN THE U.S.. ICE ERO removes aliens from the United States who are ...",2025-08-30T16:25:46.134510Z,www.ice.gov,2020-06-25T00:00:00,,United States,,6.0,False,,,ICE,bus,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/contact/field-offices,www.ice.gov,ICE Field Offices | ICE,"Feb 20, 2025 ... An official website of the United States government. Here's ... The U.S. Immigration and Customs Enforcement (ICE) Enforcement and Removal ...",2025-08-30T16:25:46.134510Z,www.ice.gov,2020-09-18T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/self-deportation,www.ice.gov,Self-Deportation | ICE,"Jul 16, 2025 ... U.S. Immigration and Customs Enforcement enforces immigration laws inside the United States. ... deport. You may simply leave the country ...",2025-08-30T16:25:46.134510Z,www.ice.gov,2025-05-01T00:00:00,,United States,,16.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/,www.ice.gov,ICE | U.S. Immigration and Customs Enforcement,U.S. Immigration and Customs Enforcement's (ICE) mission is to protect ... An official website of the United States government. Here's how you know.,2025-08-30T16:25:46.134510Z,www.ice.gov,,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/sites/default/files/documents/Document/2019/eroReportFY2019.pdf,www.ice.gov,U.S. Immigration and Customs Enforcement Fiscal Year 2019 ...,"... United States based upon a final order of removal, deportation or exclusion ... -us. Page 26. 26. Appendix. Appendix A: Methodology. Data Source: Data used ...",2025-08-30T16:25:46.134510Z,www.ice.gov,,LESA STU,United States,,26.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/sites/default/files/documents/Document/2017/I-205_SAMPLE.PDF,www.ice.gov,U.S. Immigration and Customs Enforcement WARRANT OF ...,"is subject to removal/deportation from the United States, based upon a final order by: ... U.S. Immigration and Customs Enforcement. WARRANT OF REMOVAL ...",2025-08-30T16:25:46.134510Z,www.ice.gov,,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/sites/default/files/documents/Report/2017/iceEndOfYearFY2017.pdf,www.ice.gov,Fiscal Year 2017 ICE Enforcement and Removal Operations Report,This report summarizes U.S. Immigration and Customs Enforcement (ICE) Enforcement and Removal ... United States based on an order of removal.6 Similar to the ...,2025-08-30T16:25:46.134510Z,www.ice.gov,,,United States,,2017.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/detain/detention-management,www.ice.gov,Detention Management | ICE,"U.S. Immigration and Customs Enforcement (ICE) Enforcement and Removal ... United States — as well as those that are subject to mandatory detention, as ...",2025-08-30T16:25:46.134510Z,www.ice.gov,2020-03-26T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-dec-27-0,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 27","Dec 27, 2024 ... ... United States, they are processed and removed quickly, consistent with U.S. law. In keeping with standard practice, the United States ...",2025-08-30T16:25:48.173173Z,www.ice.gov,2024-12-27T00:00:00,,United States,,27.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/identify-and-arrest/287g,www.ice.gov,Delegation of Immigration Authority Section 287(g) Immigration and ...,An official website of the United States government. Here's how you know ... removal from the U.S.. ICE recognizes the importance of its relationships ...,2025-08-30T16:25:48.173173Z,www.ice.gov,2020-03-24T00:00:00,,United States,,,False,,,ICE,ship,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/remove/removal-statistics/2017,www.ice.gov,Archived: FY 2017 ICE Enforcement and Removal Operations Report,"Oct 22, 2024 ... ... U.S. Customs and Border Protection (CBP) and U.S. Citizenship and Immigration Services. ... United States based on an order of removal. Similar to ...",2025-08-30T16:25:48.173173Z,www.ice.gov,2018-12-13T00:00:00,,United States,,2017.0,False,,,ICE,ship,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/forms/i246.pdf,www.ice.gov,ICE Form I-246,"For all others, as appropriate under United States law and DHS policy, the information you provide may be shared internally within the U.S.. Department of ...",2025-08-30T16:25:48.173173Z,www.ice.gov,,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/detention-facilities,www.ice.gov,Detention Facilities | ICE,"Jun 25, 2025 ... An official website of the United States government. Here's how you know ... removal from the U.S.; ICE detains aliens who are subject to ...",2025-08-30T16:25:48.173173Z,www.ice.gov,2020-09-17T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://portal.ice.gov/pdf/LOPPdf/3or10yearCancellation/3-10YearCancellation_EN-508.pdf,portal.ice.gov,A Guide to 10-Year Cancellation of Removal,"Which family member is a permanent resident of the U.S. or a U.S. citizen? ... If they will not come with you, explain why they need to stay in the United States.",2025-08-30T16:25:48.173173Z,portal.ice.gov,,Laura Belous,United States,,10.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-announces-new-process-placing-family-units-expedited-removal,www.ice.gov,Archived: ICE announces new process for placing family units in ...,"Jun 11, 2025 ... May 10, 2023Washington, DC, United StatesEnforcement and Removal ... WASHINGTON — U.S. Immigration and Customs Enforcement's (ICE) Enforcement and ...",2025-08-30T16:25:48.173173Z,www.ice.gov,2023-05-10T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/remove/removal-statistics/2015,www.ice.gov,Archived: FY 2015 ICE Immigration Removals | ICE,"Jan 7, 2021 ... This report summarizes US Immigration and Customs Enforcement's (ICE) Enforcement and Removal Operations' (ERO) Fiscal Year (FY) 2015 removal activities.",2025-08-30T16:25:48.173173Z,www.ice.gov,2020-06-11T00:00:00,,United States,,2015.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/news/guidelines-civilimmigrationlaw.pdf,www.ice.gov,Guidelines for the Enforcement of Civil Immigration Law,"Sep 30, 2021 ... noncitizens in the United States. We do not have the resources to apprehend and seek the removal of every one of these noncitizens ...",2025-08-30T16:25:48.173173Z,www.ice.gov,,DHS Secretary Mayorkas,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/webform/ice-tip-form,www.ice.gov,ICE Tip Form | ICE,"Apr 3, 2025 ... U.S. Immigration and Customs Enforcement (ICE) investigates more ... If you are a United States Citizen, lawful permanent resident, or ...",2025-08-30T16:25:48.173173Z,www.ice.gov,2014-02-10T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/newsroom,www.ice.gov,News Releases and Statements | ICE,"May 16, 2025 ... An official website of the United States government. Here's how you ... 18 through the Nogales, Arizona, Point of Entry. 2 naturalized US citizens ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2020-05-28T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/factsheets/using-victim-centered-approach-with-victims,www.ice.gov,Using a Victim-Centered Approach with Alien Crime Victims | ICE,"May 16, 2025 ... A: U.S. Immigration and Customs Enforcement (ICE) Directive 11005.1, Stays of Removal Requests and Removal Proceedings Involving U Nonimmigrant ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2019-08-02T00:00:00,,United States,,1.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/careers/faqs,www.ice.gov,Career Frequently Asked Questions (FAQs) | ICE,"Mar 10, 2025 ... U.S. Immigration and Customs Enforcement (ICE) protects the United States ... removal of undocumented aliens from the United States. What ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2020-03-19T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/coronavirus,www.ice.gov,ICE's Enforcement and Removal Operations Post Pandemic ...,"Aug 2, 2024 ... An official website of the United States government. Here's how you ... About Us · Immigration Enforcement · Combating Transnational Crime ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2020-08-26T00:00:00,,United States,,2.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/remove/removal-statistics/2016,www.ice.gov,Archived: FY 2016 ICE Immigration Removals | ICE,"Oct 22, 2024 ... This report summarizes U.S. Immigration and Customs Enforcement's (ICE) Enforcement and Removal Operations (ERO) Fiscal Year (FY) 2016 ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2017-12-04T00:00:00,,United States,,2016.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/secure-communities/pdf/prosecutorial-discretion-memo.pdf,www.ice.gov,Exercising Prosecutorial Discretion Consistent with the Civil ...,"Jun 17, 2011 ... ICE, however, has limited resources to remove those illegally in the United States. ... from removal, including as a relative of a U.S. citizen or ...",2025-08-30T16:25:50.289945Z,www.ice.gov,,U.S. Department of Homeland Security - U.S. Immigration and Customs Enforcement (ICE),United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/100-days-record-breaking-immigration-enforcement-us-interior,www.ice.gov,100 days of record-breaking immigration enforcement in the US ...,"Jun 13, 2025 ... April 29, 2025Washington, DC, United StatesEnforcement and Removal ... U.S. every year — aliens that the U.S. government never vetted. Our ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2025-04-29T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-may-24,www.ice.gov,"Archived: ICE conducts single adult, family unit, removal flights May 24","Jan 24, 2025 ... ... arrives and has no legal basis to remain in the United States they will be processed and removed quickly, consistent with U.S. law.",2025-08-30T16:25:50.289945Z,www.ice.gov,2024-05-24T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-announces-fy-2013-removal-numbers,www.ice.gov,Archived: ICE announces FY 2013 removal numbers | ICE,"Aug 12, 2025 ... ... United States; and the detention and removal of individuals apprehended by ICE and U.S. Customs and Border Protection (CBP) while attempting ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2013-12-18T00:00:00,,United States,,2013.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/remove,www.ice.gov,Remove | ICE,"May 2, 2025 ... ... United States after they have received a final order of removal ... removal of foreign nationals subject to a final order of removal from the U.S. ...",2025-08-30T16:25:50.289945Z,www.ice.gov,2020-08-17T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/careers,www.ice.gov,Working for ICE | ICE,U.S. Immigration and Customs Enforcement (ICE) employees protect America ... United States and over 50 countries internationally. HSI's international ...,2025-08-30T16:25:52.799283Z,www.ice.gov,2020-03-19T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/sites/default/files/documents/Report/2016/removal-stats-2016.pdf,www.ice.gov,Fiscal Year 2016 ICE Enforcement and Removal Operations Report,This report summarizes U.S. Immigration and Customs Enforcement's (ICE) Enforcement and Removal ... United States based on an order of removal. An individual who ...,2025-08-30T16:25:52.799283Z,www.ice.gov,,ICE ERO,United States,,2016.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/enforcementconcerns,www.ice.gov,Contact ICE About Immigration Enforcement Concerns | ICE,"Jul 25, 2025 ... An official website of the United States government ... U.S. Immigration and Customs Enforcement (ICE) Office of Enforcement and Removal ...",2025-08-30T16:25:52.799283Z,www.ice.gov,2020-08-06T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/webform/ero-contact-form,www.ice.gov,ERO Contact Form | ICE,"Jan 24, 2025 ... U.S. Immigration and Customs Enforcement (ICE) is committed to intelligent, effective, safe, and humane enforcement of the nation's ...",2025-08-30T16:25:52.799283Z,www.ice.gov,2014-02-10T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/node/62106,www.ice.gov,"Sacramento, CA | ICE",An official website of the United States government. Here's how you know ... About Us · Immigration Enforcement · Combating Transnational Crime · Newsroom.,2025-08-30T16:25:52.799283Z,www.ice.gov,2022-12-15T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/immigration-detainers,www.ice.gov,Immigration Detainers | ICE,"May 13, 2025 ... U.S. Immigration and Customs Enforcement works closely with local ... United States. What is an immigration detainer? An immigration ...",2025-08-30T16:25:52.799283Z,www.ice.gov,2020-06-16T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/contact,www.ice.gov,Contact | ICE,"Aug 14, 2025 ... The Community Engagement Office has a cadre of 25 community relations officers (CROs) in field offices across the United States. ... U.S. ...",2025-08-30T16:25:52.799283Z,www.ice.gov,2020-08-06T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/careers/deportation-officer,www.ice.gov,Deportation Officer | ICE,"As a deportation officer with ICE Enforcement and Removal Operations (ERO), you will uphold US immigration law at, within, and beyond our borders.",2025-08-30T16:25:52.799283Z,www.ice.gov,2020-03-18T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-april-26,www.ice.gov,"Archived: ICE conducts single adult, family unit, removal flights April ...","Jan 24, 2025 ... If a noncitizen arrives and has no legal basis to remain in the United States they will be processed and removed quickly, consistent with U.S. ...",2025-08-30T16:25:52.799283Z,www.ice.gov,2024-04-26T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-aug-16,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Aug. 16","Jan 24, 2025 ... Individuals who lack a lawful basis to stay in the United States are ordered removed, consistent with U.S. law – all individuals who are ...",2025-08-30T16:25:52.799283Z,www.ice.gov,2023-08-16T00:00:00,,United States,,16.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-dec-13,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 13","Jan 24, 2025 ... ... United States they will be processed and removed quickly, consistent with U.S. law. In keeping with standard practice, the United States ...",2025-08-30T16:25:54.931644Z,www.ice.gov,2023-12-13T00:00:00,,United States,,13.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/about-ice/opla,www.ice.gov,Office of the Principal Legal Advisor | ICE,"Mar 3, 2025 ... Field Legal Operations, or FLO, includes the 25 field locations across the United States. ... About Us · Immigration Enforcement · Combating ...",2025-08-30T16:25:54.931644Z,www.ice.gov,2020-07-10T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/ddor/ddor2017_02-04to02-10.pdf,www.ice.gov,ENFORCEMENT AND REMOVAL OPERATIONS Weekly Declined ...,"Feb 4, 2017 ... Interest, U.S. ... During the week of February 4, 2017 and February 10, 2017, ICE issued 2,825 detainers throughout the United States.",2025-08-30T16:25:54.931644Z,www.ice.gov,,,United States,,4.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/foia/dro_policy_memos/11061.1_current_policy_facilitating_return.pdf,www.ice.gov,11061.1 Facilitating the Return to the United States of Certain ...,"Feb 24, 2012 ... orders may continue to litigate their petitions after their removal from the United States. Absent a court-ordered stay of removal, U.S. ...",2025-08-30T16:25:54.931644Z,www.ice.gov,,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-dec-6,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Dec ...","Jan 24, 2025 ... ... United States, they are processed and removed quickly, consistent with U.S. law. In keeping with standard practice, the United States ...",2025-08-30T16:25:54.931644Z,www.ice.gov,2024-12-09T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/secure-communities,www.ice.gov,Archived: Secure Communities | ICE,"Jul 9, 2025 ... ... United States, as passed by the Congress. Secure Communities will ... removal of over 363,400 criminal aliens from the U.S.. Frequently ...",2025-08-30T16:25:54.931644Z,www.ice.gov,2020-08-26T00:00:00,,United States,,363.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-may-10,www.ice.gov,"Archived: ICE conducts single adult, family unit, removal flights May ...","Jan 24, 2025 ... If a noncitizen arrives and has no legal basis to remain in the United States they will be processed and removed quickly, consistent with U.S. ...",2025-08-30T16:25:54.931644Z,www.ice.gov,2024-05-10T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/factsheet-taxonomy/enforcement-and-removal,www.ice.gov,Enforcement and Removal | ICE,An official website of the United States government. Here's how you know ... About Us · Immigration Enforcement · Combating Transnational Crime · Newsroom.,2025-08-30T16:25:54.931644Z,www.ice.gov,,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/about/offices/opla/OPLA-immigration-enforcement_interim-guidance.pdf,www.ice.gov,Interim Guidance to OPLA Attorneys Regarding Civil Immigration ...,"May 27, 2021 ... of residence in the United States; service in the U.S. military; family or community ties in the. United States; circumstances ofarrival in ...",2025-08-30T16:25:54.931644Z,www.ice.gov,,U.S. Immigration and Customs Enforcement,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-dec-20,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 20","If a noncitizen arrives and has no legal basis to remain in the United States they will be processed and removed quickly, consistent with U.S. law. Since May 12 ...",2025-08-30T16:25:54.931644Z,www.ice.gov,2023-12-20T00:00:00,,United States,,20.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/about/offices/opla/OPLA-immigration-enforcement_guidanceApr2022.pdf,www.ice.gov,Guidance to OPLA Attorneys Regarding the Enforcement of Civil ...,"Apr 3, 2022 ... the United States not only poses an ongoing threat to their fleeing ... https://www.dhs.gov/sites/default/files/2022-. 03/U.S.%20Immigration%20and ...",2025-08-30T16:25:57.081961Z,www.ice.gov,,U.S. Immigration and Customs Enforcement,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/sites/default/files/documents/Report/2016/fy2015removalStats.pdf,www.ice.gov,ICE Enforcement and Removal Operations Report,"Dec 22, 2015 ... This report summarizes U.S. Immigration and Customs Enforcement's (ICE) Enforcement and Removal ... United States under an order of removal and ...",2025-08-30T16:25:57.081961Z,www.ice.gov,,"Jones, Marla",United States,,22.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-ero-statistics-q2q3fy2024,www.ice.gov,"Archived: ICE enforcement and removal statistics for Q2, Q3 of FY ...","Nov 25, 2024 ... U.S. Immigration and Customs Enforcement today updated its Enforcement and Removal ... United StatesOperational, Enforcement and Removal ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2024-11-25T00:00:00,,United States,,25.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/identify-and-arrest/fugitive-operations,www.ice.gov,Fugitive Operations | ICE,"Feb 24, 2025 ... U.S. Immigration and Customs Enforcement (ICE) Enforcement and Removal ... removal from the United States. Special Response Teams: Charged with ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2020-08-06T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-aug-24,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Aug. 24","Jan 24, 2025 ... Individuals who lack a lawful basis to stay in the United States are ordered removed, consistent with U.S. law – all individuals who are ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2023-08-24T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/doclib/detention/checkin/ER_I_860.pdf,www.ice.gov,Notice and Order of Expedited Removal,"... the Act, you are found to be inadmissible as charged and ordered removed from the United States.",2025-08-30T16:25:57.081961Z,www.ice.gov,,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/identify-and-arrest/criminal-alien-program,www.ice.gov,Criminal Alien Program | ICE,"Jan 27, 2025 ... ... U.S. immigration laws. CAP focuses on the identification, arrest ... CAP — in conjunction with Offices of United States Attorneys ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2020-03-16T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/factsheets/ice-air-operations,www.ice.gov,ICE Air Operations | ICE,"May 16, 2025 ... U.S. Immigration and Customs Enforcement (ICE) Air Operations (IAO) ... United States to various ICE-managed detention facilities and ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2014-05-31T00:00:00,,United States,,,False,,,ICE,charter_flight,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-oct-17,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Oct. 17","Jan 24, 2025 ... Individuals who lack a lawful basis to stay in the United States are ordered removed, consistent with U.S. law – all individuals who are ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2023-10-17T00:00:00,,United States,,17.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-releases-fiscal-year-2023-annual-report,www.ice.gov,Archived: ICE releases fiscal year 2023 annual report | ICE,"May 29, 2025 ... ... U.S. immigration laws, and collaborate with colleagues across ... United States. This report represents ICE activities and operations ...",2025-08-30T16:25:57.081961Z,www.ice.gov,2023-12-29T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/most-wanted,www.ice.gov,Most Wanted | ICE,... U.S. District Court for the Western District of Louisiana to ... Jose CALIX-Lopez is wanted for removal from the United States as a convicted ...,2025-08-30T16:25:59.201283Z,www.ice.gov,2020-06-17T00:00:00,,United States,,,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-implements-july-23-2019-expedited-removal-designation,www.ice.gov,"Archived: ICE implements July 23, 2019 expedited removal ...","Jul 23, 2019 ... October 21, 2020Washington, DC, United StatesEnforcement and Removal ... WASHINGTON – U.S. Immigration and Customs Enforcement can now expedite ...",2025-08-30T16:25:59.201283Z,www.ice.gov,2020-10-21T00:00:00,,United States,,23.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-august-23,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights ...","Jan 24, 2025 ... If a noncitizen arrives and has no legal basis to remain in the United States, they are processed and removed quickly, consistent with U.S. law.",2025-08-30T16:25:59.201283Z,www.ice.gov,2024-08-23T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
https://www.ice.gov/news/releases/ice-conducts-single-adult-family-unit-removal-flights-nov-22-0,www.ice.gov,"Archived: ICE conducts single adult, family unit removal flights Nov ...","Jan 24, 2025 ... If a noncitizen arrives and has no legal basis to remain in the United States, they are processed and removed quickly, consistent with U.S. law.",2025-08-30T16:25:59.201283Z,www.ice.gov,2024-11-22T00:00:00,,United States,,24.0,False,,,ICE,unknown,"site:ice.gov (removal OR deport* OR repatriat*) ""United States"" OR ""U.S."""
